27;27;0;0;0;0;1;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
44;89;0;0;0;0;1;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
11;110;0;0;1;2;3;2;0;0;0.00;0.00;3.00;1.67;2.50;1.67;0.00;0.00;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;1;1;1;0;0;0;1;1;1;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0
20;75;3;2;1;5;8;3;1;4;5.00;5.33;11.50;4.17;10.89;5.75;10.50;4.00;1;1;1;1;0;1;1;0;1;1;1;0;1;1;0;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;1;1;0;1;1;1
7;23;0;0;0;0;1;1;1;0;0.00;0.00;0.00;0.00;1.00;0.00;1.00;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
51;153;0;21;1;0;2;7;0;0;0.00;3.00;1.50;0.00;1.33;2.75;0.00;0.00;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;1;1;0;0;1;0;1;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;1;0;0;0
45;98;2;6;21;10;6;2;4;1;27.00;12.29;11.27;10.18;17.00;10.00;6.40;6.00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;0;1
31;76;7;5;18;19;22;1;1;0;18.88;20.00;18.58;14.75;25.57;18.50;16.00;0.00;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;1;0;1;1;1;0;1;1;1;1;0;1;1
8;13;2;1;2;1;0;0;1;9;2.67;9.00;1.67;1.00;0.00;0.00;2.00;0.80;0;1;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1;1;0;0;0;0;0;1;1;0;0;1;0;1;1;1;0;1;0;0;0;0;1;1;0;1;0;0;0;1;1;0
24;76;7;5;3;5;9;15;5;3;7.25;4.00;12.00;11.50;15.10;8.19;16.00;15.75;2;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
39;51;2;3;3;1;2;8;5;2;6.67;2.00;6.50;7.50;7.67;6.00;8.67;9.33;1;0;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0
36;16;0;0;0;0;1;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;1;1;0
29;96;3;12;11;3;4;4;21;9;36.25;16.15;21.42;9.50;21.00;11.00;19.14;12.50;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
21;25;1;1;2;21;3;3;5;19;6.50;20.50;5.33;2.00;6.00;20.75;6.17;7.95;1;1;1;0;0;0;0;0;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
43;84;4;3;12;14;14;11;2;2;6.40;11.75;25.54;19.80;33.67;15.67;17.00;13.00;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;1;0;1;1;0;1
52;133;0;0;32;10;5;4;3;0;0.00;0.00;11.88;9.18;18.17;4.20;4.00;0.00;0;1;1;1;1;1;0;0;1;1;1;1;1;0;0;1;1;1;1;0;0;0;1;1;1;0;0;0;1;1;1;1;0;0;0;1;1;1;1;0;0;0;1;1;0;1;0;0;0;1
15;116;2;0;0;0;1;0;1;1;1.33;0.00;0.00;0.00;0.50;0.00;2.50;0.50;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;1;1;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0
44;55;2;5;7;8;17;3;0;0;14.00;8.17;21.38;9.89;18.06;6.00;0.00;0.00;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;1;1;1;0;0;1;1;1;1;1;0;0;0;0;1;0;0;0;1;1;1;1
26;53;1;4;15;12;5;5;26;4;33.00;9.80;8.31;4.54;36.67;7.67;11.74;8.40;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;1;1;1;0;1;1
35;84;39;0;1;2;18;2;2;3;18.95;0.00;30.00;3.00;5.11;3.67;38.67;3.75;0;0;0;0;0;0;0;1;1;1;1;0;0;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0;1;1;0
11;60;0;0;0;0;2;4;0;1;0.00;0.00;0.00;0.00;2.00;1.40;0.00;2.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;1;0;1;0;0;0;1;1;0;0;0;0;1;1;1;1;0;0;0;0
39;62;2;4;9;1;15;4;5;1;12.33;4.80;12.90;17.50;16.44;12.80;11.83;7.00;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;0;0;1;1;1;1;0;0;0;1;1;1;1;0;0;0;1
32;25;1;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;0;0;0;1;1;1;0
20;95;9;4;12;14;3;6;31;9;33.20;15.60;17.62;5.60;33.00;17.29;15.34;11.90;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
48;111;0;2;3;1;0;1;0;1;0.00;5.33;1.50;3.00;0.00;2.00;0.00;5.50;0;1;0;1;1;1;1;0;1;0;0;1;0;1;1;0;1;1;1;1;0;1;1;1;0;0;1;1;0;0;1;0;1;1;0;1;0;1;1;1;0;1;1;1;1;0;0;1;1;1
31;117;1;1;14;16;6;20;5;1;15.50;15.50;23.20;11.24;25.00;12.24;6.83;22.00;1;1;1;1;1;1;0;0;1;1;1;1;1;0;1;1;1;1;1;1;0;0;1;1;1;1;0;0;1;1;1;1;1;0;0;1;1;1;1;1;0;0;1;1;1;1;0;1;0;1
46;55;8;14;2;1;20;5;5;5;15.78;10.53;23.33;13.00;13.86;10.67;21.33;13.33;1;0;0;0;0;0;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
34;44;6;1;2;14;14;7;9;8;17.71;15.50;17.33;10.27;19.07;18.12;20.90;10.00;1;1;1;1;0;0;0;0;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
37;80;4;4;16;0;1;16;13;3;18.00;8.00;7.29;0.00;24.50;7.65;13.57;13.50;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1
56;25;0;0;2;0;1;0;0;0;0.00;0.00;1.00;0.00;1.00;0.00;0.00;0.00;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;1;0;1;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;1;0
20;93;1;4;4;7;15;14;14;1;14.50;12.60;41.20;31.12;29.50;21.40;32.67;16.00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;0;1;1;1;1;1;0;0;1;1;1;1;1;0;0;1
22;124;24;0;0;0;17;14;5;11;21.52;0.00;0.00;0.00;25.33;13.13;44.00;12.00;0;0;0;1;0;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
41;126;1;2;18;13;3;6;8;9;25.50;19.67;14.16;12.21;24.00;11.57;16.11;4.20;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
55;134;0;2;0;0;0;1;1;0;0.00;0.00;0.00;0.00;0.00;0.00;0.50;0.00;0;1;1;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
39;88;0;1;3;8;15;12;0;0;0.00;9.00;10.00;10.89;15.56;10.00;0.00;0.00;0;1;1;1;1;1;1;0;1;1;1;1;0;0;1;1;1;1;1;1;0;0;1;1;1;0;0;0;1;1;1;0;0;0;0;1;1;1;1;0;0;0;1;1;0;0;0;0;0;0
28;62;4;28;0;6;8;16;2;1;4.20;4.31;0.00;16.00;24.67;8.00;9.67;43.00;0;1;1;1;0;0;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;0;0;0;1;1;1;0;0;0;0;0
14;116;11;6;1;1;28;9;9;1;25.17;5.43;39.00;20.50;10.28;8.10;25.50;14.50;1;0;0;1;0;0;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1
48;138;0;0;1;1;1;7;1;0;0.00;0.00;1.00;3.50;2.00;10.50;1.00;0.00;0;1;1;0;1;1;1;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;1;1;0;0;0;0;0;1;1;1;1;1;1;1;0
27;35;6;7;7;2;3;5;14;2;10.00;10.12;16.38;7.33;24.25;8.83;19.67;15.67;2;0;0;0;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;1
27;50;2;6;1;3;3;3;3;3;5.67;5.43;6.00;5.00;9.25;3.50;5.50;6.25;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;1;1;1;1;1;0;1;0;1;1;1;1;1;1
30;101;7;3;15;2;13;1;2;8;22.88;22.00;10.69;5.00;11.36;11.00;13.67;9.22;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;0;0;1;1;1;1;1;1;0;1;0;1;1;1;1
10;150;1;1;0;0;0;0;0;0;0.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0
40;76;0;1;0;0;0;1;1;0;0.00;0.00;0.00;0.00;0.00;0.00;0.50;0.00;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0
40;80;21;1;1;22;3;1;1;1;12.23;13.00;21.00;7.00;3.25;18.00;23.50;2.00;1;1;1;0;0;0;0;0;1;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;0;0;0;0;1;0;1;0;1;1;1;1;1;1;0
20;156;1;3;1;2;0;2;3;3;4.50;2.50;2.50;2.00;0.00;2.33;2.50;2.25;0;0;0;0;1;1;1;1;1;1;1;0;1;1;1;1;0;1;1;1;1;1;0;0;0;1;0;0;0;0;1;1;1;0;0;1;1;1;1;1;1;0;0;1;1;1;0;1;1;0
39;66;19;19;23;6;12;13;18;1;32.25;16.65;27.08;29.86;32.85;15.50;19.53;28.50;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1
31;64;1;1;11;13;6;11;20;3;24.50;10.50;10.00;6.64;29.57;16.67;21.14;10.50;1;1;1;1;1;1;0;0;1;1;1;1;1;0;0;1;1;1;1;1;0;0;1;1;1;1;0;0;1;1;1;1;1;0;0;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1
59;29;2;1;2;2;5;0;1;1;2.67;3.50;14.33;2.00;2.67;0.00;8.00;1.50;0;0;0;1;0;0;0;0;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
9;79;0;0;2;1;0;4;1;0;0.00;0.00;0.67;2.50;0.00;1.00;1.00;0.00;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;1;0;1;1;1;1;1;1;0;0;1;1;0
55;155;0;0;0;2;5;2;0;2;0.00;0.00;0.00;2.67;1.00;3.00;0.00;0.67;0;0;1;0;1;1;0;1;1;1;1;0;0;0;0;1;0;1;0;0;0;0;1;1;1;0;0;0;1;0;1;0;1;1;0;0;1;0;0;1;1;0;0;1;0;0;0;0;0;0
16;129;2;0;0;0;1;6;0;0;0.00;0.00;0.00;0.00;19.50;9.29;0.00;0.00;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;1;0;0;0;0;1;1;1;1;0;1;0;1;1;1;1;0;1;1;0
40;43;29;15;5;3;0;10;12;4;16.17;7.94;24.50;19.00;0.00;8.00;18.31;23.40;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1
13;153;1;1;1;0;0;0;0;0;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;1;1;1;1;1;1;1;0
39;102;1;0;20;11;11;10;7;8;17.50;0.00;18.29;11.50;25.17;10.64;17.62;7.33;0;1;1;1;1;1;0;0;1;1;1;1;0;0;0;1;1;1;1;0;0;0;1;1;1;1;0;0;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
28;53;5;6;7;8;16;2;29;5;33.33;7.14;16.75;16.78;21.47;11.67;14.10;8.33;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;1;1;1;1;1
53;88;2;4;7;20;19;1;0;0;8.33;8.80;44.50;12.81;26.05;19.50;0.00;0.00;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;0;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0
27;122;4;1;11;9;8;6;6;13;9.80;21.50;14.17;10.30;17.89;13.57;32.14;9.07;1;1;1;1;1;0;0;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
33;114;4;2;0;0;1;17;2;1;2.80;4.00;0.00;0.00;2.00;8.39;7.00;11.50;0;1;1;1;1;0;1;0;1;0;0;1;1;1;1;1;0;0;0;1;1;1;1;0;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;0;0;0;1;1;0;0;0;0;0;0
41;37;15;3;4;6;5;4;17;6;8.69;12.50;13.20;4.29;28.00;7.20;8.56;7.00;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
26;145;3;3;15;4;26;6;27;3;32.50;7.50;12.62;11.20;18.37;14.71;14.18;10.75;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
47;95;14;9;1;26;5;1;3;4;15.00;13.00;16.50;13.70;5.83;29.00;17.25;8.00;1;1;1;0;0;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;0;1;1;1;1;1;1;0
41;66;11;14;10;3;3;3;12;9;20.42;7.13;8.82;8.25;27.25;10.75;24.85;14.90;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
56;112;9;5;39;1;1;3;5;6;19.90;10.17;11.95;10.00;44.00;4.75;9.67;4.57;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;0;0;1;1;1;1;1;0;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
37;137;3;12;24;6;6;13;4;1;13.50;4.85;9.52;12.86;30.00;7.64;8.40;21.00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;0;0;1
46;102;0;0;0;22;10;6;11;0;0.00;0.00;0.00;11.96;27.00;23.86;10.42;0.00;0;1;1;0;1;1;0;0;1;1;1;1;1;0;1;1;1;1;0;0;0;0;1;1;1;0;0;0;1;1;1;1;0;0;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1
